,lambda,alpha,alpha_prime,beta,beta_prime
310,0.0062870105040243925,0.013340791836548788,0.011506044761146939,0.021491972282249583,0.06715902610774122
311,0.0014845639730332765,0.11811169456818789,0.010352420291487618,0.6867751782488702,0.013243677695213688
312,0.005103125777370801,0.020742237597271302,0.01313539298256539,0.03182129152548773,0.06292682406904467
313,0.0009010457196898758,0.1230869295626959,0.00609223174029267,0.4145602757515404,0.009403867105878167
314,0.005752194380044094,0.016109969405569295,0.010700273660192921,0.024051698897024416,0.11059229061013025
315,0.0006849287252365275,0.32836508409990167,0.01644989376883145,1.0939282673069917,0.023883594057527043
316,0.003642065124967213,0.21533993228788745,0.014485796281470599,0.7907034530339536,0.021695577908496525
317,0.007535525203791534,0.07652537188988527,0.011777979024766582,0.4121241681437498,0.05766089972318374
318,3.142861753921917e-08,0.16560683651149083,0.00684776147978794,0.528689758524698,0.010875427315425658
319,0.005169476613979595,0.10696287380121146,0.009957843856882155,0.5738062312699853,0.015807100574345118
320,0.007328034719521789,0.20743660914954762,0.015283332378854358,1.064532267100523,0.025582243888354818
321,0.009361183809315115,0.025794309504352707,0.011857227386716804,0.03925125781876861,0.058884482858162134
322,0.009070803713001273,0.1382943406032276,0.009330592478061492,0.8146878684963839,0.019309119371901454
323,0.0004157015771156962,0.10075048503906862,0.004062807351264703,0.5694742766913338,0.00497117144539356
324,0.010547188225415779,0.1500394947194274,0.01398117553167783,0.8644123797008876,0.025745702320207668
325,0.0012162251686774846,0.39727458001530364,0.003471470676084594,1.0202362566731191,0.006406213603782417
326,0.006901329928251534,0.02143873577361461,0.02069860654730963,0.045030962949158884,0.05506859066447143
327,0.006756951147381719,0.10583546267232409,0.008819235361109342,0.6610360785425934,0.02847656447838851
328,0.008529767684238384,0.09503790735894153,0.010798822837619437,0.7377467871460451,0.03971041861563568
329,0.007938441889105552,0.22442276715334591,0.012580094691733238,0.8208396362492283,0.022700724199274182
330,0.0032911398196302085,0.025916398546646197,0.010211712276609058,0.05782931421843507,0.021958266172919898
331,0.0010687044217171989,0.06955110106542638,0.011065692072212509,0.2731088896127196,0.016101070815518988
333,0.011263973840120154,0.12348692227330431,0.01666356536302652,0.5731771850443101,0.031084215820034605
334,0.002858606394982574,0.3526925232521294,0.008080193151503825,1.032333805273069,0.015093164307855511
335,0.002777156563087067,0.2922484992238039,0.005035232905748418,1.0686685948465047,0.008221475899119425
336,0.006104006989275473,0.31555295872025846,0.006312646716834751,0.8985478161706953,0.01695695610593661
337,0.005550939009509981,0.18265561829543062,0.014882522603390617,1.0320663428738521,0.02272273712366813
338,0.0013738820639006616,0.3021286279654225,0.008378071927505708,1.1672954567314968,0.012335688468228892
339,0.006411989652049708,0.13123022619644317,0.016925525700467393,0.9977704252467221,0.024134130703161907
340,0.0004578657784874965,0.06480608417303312,0.012257214764082036,0.26006807903565254,0.01812539985559627
341,0.00985966154701174,0.3014716418837723,0.0121398915719157,1.0620218661612992,0.020787408920371463
343,0.006044923460238244,0.3223219445457351,0.014398279028280569,1.1422913394822836,0.02871856820151858
344,0.006946141214329933,0.1069479436890435,0.011006808363915533,0.7061456372507965,0.024848046791249204
345,0.0010702703894588425,0.13664626272253047,0.012101875997009362,0.7707881269319745,0.015226933129875907
347,0.0045512902064977845,0.23903046387078444,0.009890626412705807,1.1650603908461803,0.015675476213408535
349,3.0260822959671904e-16,0.036095921580962476,0.0016629737532372184,0.0534795822093736,0.005757804675161823
350,0.0019692754584754923,0.3032376887553945,0.04483109582157641,1.3495365679658196,0.05958577138446564
351,0.009342566630129267,0.024654652654892615,0.012229693384667542,0.04607784552882515,0.059405227337897146
352,0.007345455616423005,0.11361738584839312,0.012486581409188777,0.7756624448668463,0.02315965425905061
353,0.0040148014184551994,0.14644738340075225,0.00888815987612849,0.9235386004042271,0.01609164186875823
354,4.4902300631558755e-17,0.3670810297784179,0.0060465400956826445,1.021898516350014,0.010247112963328066
356,0.002687254558799579,0.19366360072992864,0.015302072736915702,1.0939500163926574,0.019862087019273708
357,0.0026946175923522817,0.10331576973464753,0.009156993593381624,0.6764057067327758,0.012566342703279741
358,0.0017769329484423285,0.17347185893408398,0.006631861697069895,0.8625263109807726,0.009424397792307086
359,0.00034728020570385824,0.0776730043144925,0.00374027979221196,0.21539011140057893,0.0063082200737364594
360,0.0008854518779588305,0.15037719079634332,0.010823105258064916,0.9037859285443575,0.01428196458739979
361,0.008340210062689028,0.07458939328919612,0.0028411696920530895,0.09910984913236992,0.03313480495011456
362,0.008242999187482404,0.10980550998231309,0.01512854249584094,0.6282918729324056,0.032755935809874244
363,0.004090224906336513,0.1651689502624496,0.015647635235457615,0.951668447785657,0.030786329188500588
364,0.0008550922327230229,0.09531168425631588,0.008441332589077272,0.5602548893347165,0.010964100526896715
365,0.007808196261715137,0.14631912659615207,0.015837087481205374,0.9907293506047327,0.028211437754578753
366,0.0030544774437363128,0.031900610167177934,0.011945825378868983,0.046104075107805294,0.09378300263875507
367,0.007031260149334508,0.1838651747125293,0.01989822581116732,1.244627445815352,0.030910171391734707
368,2.482098060170225e-16,0.1543014156089872,0.005772313295039741,0.46714520083431654,0.009482357838986492
370,0.005444900659136738,0.21540565309317597,0.013227321515040106,1.109231088954141,0.03565487739106958
371,0.005244521262748909,0.1476429638623367,0.061392205511165227,1.0236272344608353,0.30952454482131686
372,0.00039158962924844997,0.20641906656718878,0.003750989954573612,1.09383545131679,0.004728721909171733
373,8.153093805386252e-05,0.14108180583936744,0.005885960489841335,0.910105955468356,0.00670965826601973
374,0.0097087972611003,0.055087342025608846,0.002327706595988488,0.07744276610226533,0.01773114958957201
375,0.005878695085226415,0.162576898869548,0.010918944237804139,1.2566223254573075,0.021040647795357463
376,0.0017229156352286514,0.01600569676084732,0.11285573844860838,0.027518994187082025,0.30315314617037403
377,0.003373415864980986,0.3620538608628066,0.005921340359391613,1.0895730939793373,0.01438236057224383
378,0.0023689112173600644,0.19879403178091476,0.007847862802742677,0.8784234146741807,0.012548270513991636
379,0.005516362912746882,0.15706780989367186,0.017913280927730552,0.9058802705558394,0.02574337852228198
380,0.00011299130559183557,0.11520996536862711,0.0030020166216561555,0.3702421980343403,0.004580260665937148
381,0.003140940573629838,0.11269562157422287,0.010695623445996793,0.7604688235628072,0.015079335450987604
383,0.00012688582143748143,0.28997195732670983,0.007261868517967846,0.9906863720508794,0.010319491027076166
384,0.004495529392120489,0.0568558046983849,0.011342267951169303,0.3463945195447529,0.020748849217149562
386,0.0010881102764032677,0.27079103940988214,0.010758617531655119,0.984812272125217,0.015335722736129473
387,0.008720617116222617,0.24634283142784827,0.02090470031180473,1.1533446156307465,0.035084717364245795
388,0.0007967890443970997,0.2982046586339323,0.009898842125412437,1.1430278864455197,0.013864754060400372
389,0.0014713036975072004,0.29300927028051693,0.009845703243244897,0.7876325370474455,0.018768872493312265
390,0.006761087277487899,0.15939652090585074,0.010812678908001075,0.9527952625940138,0.02273737946767921
392,0.002132126266795836,0.12162492249874286,0.012446995670351074,0.8408934350180575,0.01618489458713139
393,0.002200665344851678,0.13496148728707597,0.009615967156688924,0.9834478966310303,0.012738753909857525
394,0.0089446743844172,0.1393913852154135,0.020649736664008767,0.8075764983288591,0.05405160392644525
395,0.0007310617360528317,0.16156153739984355,0.014211160880834432,0.9508810735590069,0.017726944063298448
396,0.005723252648798572,0.12492666317091952,0.014476495674343543,0.9920288003702779,0.021863389962376887
397,0.015986550540578136,0.1132101229544529,0.0227954779082234,0.5174725773956671,0.04845846896962512
398,0.0024107229667437017,0.31185902486691275,0.015410408734247184,1.3560510880664154,0.02211648020484146
399,0.0034597114560959434,0.21384292002896785,0.008580001118168855,0.9172874301534958,0.013374758674273561
400,0.0006575444559160947,0.03317831823972504,0.005400721383769004,0.06917584568704216,0.01131895396038033
401,0.012257952345934778,0.12117841969656386,0.015173486027551523,0.6746045322635726,0.03071157737317416
402,0.007045725341124195,0.10851271883932354,0.014675818220576682,0.9267760206106578,0.029284813060756705
403,0.002009904361253869,0.14812758184378844,0.013655901386122922,1.0410125732256006,0.017426596013761977
404,0.0018417149295724595,0.2791179777951518,0.04140459116371686,1.4043295379094645,0.053236290412281166
405,0.003424875965467783,0.14028613060841066,0.015928474403061957,1.0946456298508958,0.01975521667414911
409,0.01753386403217807,0.13561779541057895,0.014001753641643296,0.4597319216095438,0.05075950591416578
410,0.010382687379263946,0.20161223703096798,0.015121713220617377,0.8109306031617709,0.02784470465539686
411,0.01079125408175393,0.16703680274475813,0.013191855959962277,0.7509699556929073,0.026578329364461445
412,0.005394847654529578,0.014657154838011261,0.005518070244469316,0.025462830720316822,0.03560860651693426
419,0.005329738197713052,0.178612186932057,0.031839542062754765,1.371409144870039,0.042691912851691605
420,0.0067649122937466265,0.1388752508777465,0.009309941560590073,0.8144851247939979,0.0176302857677531
421,0.0039007746020788842,0.21931063920234398,0.009067480855264966,1.5200110782984535,0.013588199170026061
423,0.0031128444489345077,0.16781941397090835,0.013662022347408815,1.0883013133907566,0.019110745361642166
424,0.011047748892187507,0.12098646597171413,0.014385841556899138,0.6448693529726628,0.02868499336915876
425,0.006058896135466077,0.18865198735120095,0.012568085931713022,0.9950884448824445,0.023899657515778085
426,0.0104223112891489,0.08297748067178856,0.012635977773349657,0.4222858713341684,0.02839236991808363
427,0.001858763355612037,0.028476215835646686,0.030239644689641427,0.043104144011265146,0.10515709135792069
428,0.0010238184764408459,0.213597062547042,0.013808787482155027,1.0058161881719114,0.018265159311242483
430,0.0010571004886701968,0.025324509866200058,0.005850557217632043,0.06264672920915856,0.010687112100987488
431,0.0025517479625963174,0.16867397574487167,0.005513740191966608,0.8825578980604878,0.010750864769821206
432,0.000586305229358407,0.3035895251187983,0.009971638853922288,1.114023393131745,0.01440242224728617
433,0.005930365732105544,0.12402370882618652,0.01260075025815951,0.816515619403121,0.020419004473376072
435,0.006739231554947259,0.01273902505626185,0.05883962659158336,0.022405025651392452,0.27707974348350095
436,0.002567410500792981,0.014112702505164755,0.023769927439188317,0.022346297282560074,0.08087733728754408
437,0.006826745540933479,0.17120478256537766,0.012803691396468128,0.9057793314589094,0.02176630781350107
439,0.005233634008477219,0.136370728829161,0.007189189251666467,1.0891537819146193,0.022277815218686475
440,0.005402936210517717,0.01527213927499249,0.018884520790238658,0.021448798365864857,0.20979518040035497
441,0.008983990592255874,0.13419346293222037,0.012543804046615521,0.9600818323311715,0.026683809496201562
442,0.00520145314985102,0.14159090783649605,0.009705883484222,0.9387957207362251,0.020291896462175135
443,0.011635017906648006,0.11983942014275237,0.012481021109260488,0.7414671324799359,0.026898794291186447
444,0.0071540140002254084,0.1495420586668631,0.010877864928486377,0.897551544309789,0.017212583519429597
445,0.012366396779267593,0.15688142192808247,0.013375266919477736,1.0305274395517474,0.038467306116875224
446,0.007027846834150072,0.1650078490735629,0.010037255624632445,1.0566499909277929,0.01691432524361865
447,0.007813654460510895,0.2314978391331963,0.018735706547748573,1.3317132811053323,0.07503167978259717
448,0.001099173221391597,0.2683839943273524,0.007558034437568212,0.7687343387421152,0.012194087671046776
449,0.008435343765138683,0.015040624610717052,0.10588338629560112,0.03183596940303317,0.2804799769948454
450,0.006558494668411578,0.012457555900455488,0.020473989815219393,0.021297673780648327,0.13586585924429004
451,0.004980629308586159,0.013274739601444763,0.010459989140283742,0.026338867565616604,0.04193666388465282
452,0.009077377345207163,0.3639904306955332,0.012522525667529868,1.281941971309763,0.026465160326725093
453,0.012015817977510435,0.214162246894086,0.01705495770202191,0.9699721078206595,0.04373369432096734
454,0.006102219154643098,0.16460452248340204,0.015407872127947248,0.8946943792127937,0.035662334060375646
455,0.003016195569547554,0.25053309182478684,0.01351743900697296,1.2129613001528925,0.021837617158408318
456,0.0076860815252154215,0.2149115509269817,0.0052280075635352,0.9255041527202732,0.01790271798559521
457,0.010891466147979686,0.2983450990020125,0.013529989935364053,1.027163287757323,0.02584929022875584
458,0.011817133767211285,0.16372723892177582,0.014482237209495137,0.7458646264823177,0.03221999299438431
459,0.010980147739579447,0.23369233093592093,0.02076859469468769,1.0683330359540375,0.037849267083741665
460,0.006247421886660996,0.019090360662028575,0.018949899862797107,0.03767673013604998,0.058621711779140925
461,0.01139141522331359,0.14811455873849583,0.011917844257201344,0.7769227495651916,0.06375664751854047
462,0.014032853720661606,0.13198085729813716,0.012987613910303062,0.6082672986562405,0.02986535399622464
463,0.008032842428632898,0.10847046872377525,0.007072066691788664,0.7107163256879752,0.03181281176414925
464,0.005249129180366007,0.18174410628922125,0.03806612821518781,1.0579562830171325,0.12816031215713514
465,0.005278987372367901,0.017027403605756445,0.011125589394309224,0.025829676940507803,0.06712263078562718
466,0.006568292430765154,0.012643475868858544,0.01321227773730726,0.025867528932717862,0.07082074089926456
467,0.008046175988710092,0.1390901246739038,0.01187549839628024,0.9675494250678919,0.02518368382275577
468,0.0069571802575793505,0.13150757244699876,0.0061010063429822875,1.1725137922341933,0.02230044289668798
469,0.006923075581607513,0.015378268857039006,0.0314151646111619,0.02705646114220816,0.19738683583720587
470,0.006027793799281006,0.01566544434828661,0.009818626093063094,0.022088380816691112,0.1870368719202426
471,0.004821019444214409,0.01241514214322987,0.010643925707965149,0.022618023761797564,0.040133740203672275
472,0.005622239635436458,0.17070348938817487,0.00915238300668963,1.0664723774766454,0.07645058294953572
473,0.005827400510244504,0.2620918161910068,0.016369742800704887,1.126902757075512,0.0496725116925683
475,0.011497213335085191,0.21030286414738472,0.014210109319952874,0.9285532162847637,0.03538809395039228
476,0.003750947326472583,0.2956421210796775,0.011760502621181907,0.960804608893143,0.02595917527846562
477,0.01004153209007478,0.19995501627405743,0.011847982247128973,1.03327450529498,0.04407428963339399
478,0.014466191130487102,0.14563534281426724,0.020648429840907985,0.8586882462765473,0.03605807223335968
479,0.010322787009310594,0.1621249023991883,0.013509805938557664,1.1149694802495542,0.023209244703624253
480,0.015941751265457698,0.15348918229898925,0.022640954985774744,0.6795905539178201,0.04125587150029718
481,0.007301672629980138,0.3101529787182738,0.013097993690024639,0.9594790133750581,0.02494114673118211
482,0.0005121439386556224,0.3537604851372407,0.012320139392030301,1.3425166138287352,0.017261570991956535
483,0.01828194326778184,0.17724239090441746,0.019902866392195247,1.0507577229722356,0.0679112344844864
484,0.009710760390850995,0.20593831024822112,0.015507811038507461,0.9272016647452632,0.03901879491533443
485,0.008808536338601443,0.2200200114622288,0.017496234106824497,0.9998454949152326,0.03179622449190132
486,0.008754751758851615,0.13428381254453345,0.01449650884546007,0.6961417592378906,0.023796287586580665
487,0.009337617860257814,0.16794982125870375,0.016401156851629416,0.9907112280409882,0.05211902899942722
488,0.0058785509843764325,0.015105103247727012,0.014421150327269962,0.022749470856847004,0.14297536081384374
489,0.00851014209882955,0.015255375473846375,0.012421698973805611,0.02731517090405925,0.0670771584332597
490,0.006911888821962363,0.14884128231940327,0.007079211025067898,0.760279280107047,0.02183287573316054
491,0.006134174456005032,0.18857332058316603,0.019406072784414908,1.026397597803447,0.028678359195299076
492,0.003945414420769493,0.17538197429391952,0.012769254161347558,1.100350077550444,0.016638534538689576
494,0.0008694211651575085,0.5539219646105084,0.015948464937407095,1.3854487983742834,0.0506662691901681
495,0.00845437998144681,0.020227526399778303,0.04114862361599096,0.032899351164180864,0.1770978719156352
496,0.0018561955730332289,0.01510335918094673,0.00839299723123171,0.02024612557633719,0.05051419479956053
497,0.007324168651491581,0.15882555103584678,0.01866764122930912,0.9365200243753526,0.03943950933207377
498,0.014282112541820192,0.1412396959333758,0.016943984521662903,0.7399110583876884,0.040563105349964795
499,0.008410371661694529,0.01931780717763178,0.01500757797710889,0.02694138912998487,0.21153224427958572
500,0.009759379138349643,0.1498912361795085,0.021128042880101137,1.0160422509520228,0.031190000032578068
501,0.006647681731466533,0.012146026680965998,0.01294524274406695,0.02365621724568949,0.0530928403924079
502,0.006061181750555556,0.22839615853985534,0.026033252719395352,1.1040422655010018,0.03689883694210609
503,0.011129544338820659,0.12448568105071205,0.021742011034491148,0.7237731273616488,0.03272906274884752
504,0.0060801635449691666,0.2783525387997286,0.018089935445379093,1.1883801587485658,0.052436658552945964
505,0.006303353047282091,0.01564835294056729,0.017399001857522987,0.02576484922443304,0.12887371737079364
506,0.003983518397056839,0.16218394775044268,0.012703208262770629,1.0142215279443343,0.018429806174656935
507,0.007916970126970457,0.09947803346571245,0.008461693399108282,0.7588686128210952,0.025816280150935927
508,0.00215387985270713,0.231403897264945,0.01217211890375442,1.1240227726804746,0.016220292823169974
509,0.0001156066815150164,0.01998197571581834,0.0021782224364073383,0.03605798203361743,0.005116662231083708
510,0.00992180340106481,0.26542166802540745,0.024727696821292805,1.2694823862406222,0.042541210908794244
511,0.007589248856743095,0.009119382908859976,0.17509475835585614,0.025806401205742475,0.3287807556474879
512,0.006623559436900122,0.017989765698543825,0.011841522810658714,0.030624249803145178,0.04317237137449701
513,0.010032213473571592,0.16281511419988035,0.01733868061333438,1.0991570495027303,0.03451804144922532
514,0.00023279099366554955,0.1844416063313623,0.009007405599217543,0.7562573916446427,0.012390267305786015
515,0.007543696147112957,0.11843745394571155,0.009498873978501514,0.8461828005377047,0.03040417611372934
516,0.009555956413759102,0.19258868560736467,0.012917367325657474,1.1666426384784077,0.02503054111271759
517,0.010200261772415979,0.12296273507624442,0.010475183917246375,0.7199661586903731,0.027175266686184786
518,0.010767164287162798,0.15566783070408827,0.015765507594580053,0.8695629158187261,0.03494661393173633
519,0.007219074577520999,0.16506368957244225,0.013391170810702267,1.055496954092568,0.08542068248009967
520,0.009224326660135179,0.12486027495025534,0.01432746584550692,0.8764020991201388,0.030597565539621972
521,0.009052676795782623,0.23012171867320216,0.018645849597585022,1.063113568358342,0.0333185492433581
522,0.009554612565648324,0.20315678692891398,0.016312202772570693,1.0740246862252825,0.02833961050041541
523,0.008865325784931504,0.18288139410173895,0.01100526224778522,0.9559056956100791,0.038957852920137766
524,0.009909106959310472,0.16229874434605757,0.019629720617466612,0.6208549627075407,0.043426015061151874
526,0.008003326509754063,0.2824389636290092,0.020719343297283477,1.308631701941489,0.08075013376869217
527,0.00867136803778067,0.1524757767164896,0.010451692184001238,0.8049068877545676,0.021463620702386277
529,0.0018506160028384253,0.1525210391984578,0.009514510098298077,0.8653764902460201,0.012578884529985453
530,0.006631170667873523,0.18991906363675898,0.021398951060944155,1.009779510546803,0.048297806600688165
531,0.011470946980360814,0.13604736945406348,0.021021779083841532,0.9017925069637717,0.034559960313468925
532,0.0016375071417043692,0.2503201424398114,0.012239313256353163,0.7933454606811515,0.018823262192952564
533,0.009299103982297226,0.180359311021373,0.00950437538702568,1.1582361097339726,0.018107872777368986
534,0.005103433733354867,0.0150322322211924,0.014654132252806288,0.02487249152873814,0.05931133683087367
535,0.01104731535930423,0.18895528010209775,0.01045489839900391,0.9244768069466565,0.022205318782479992
536,0.006255360094260951,0.09945066339541894,0.01121686952202447,0.5118854817351368,0.019618670879874928
537,0.012579786741153263,0.08728735083921292,0.011666514313345536,0.6006083735602864,0.026865398386731888
538,0.007395388025011065,0.2274080560582628,0.014320947165093864,0.9857211170053788,0.035293763875905604
539,0.006008838916254074,0.11843121994149158,0.007344593787825018,0.9021592262849367,0.015559618031541007
540,0.00897642931122323,0.1922854685721826,0.017686019989344416,0.9368709159549009,0.029980931489254015
541,0.0012720654820165356,0.2483059187132927,0.011874600503776193,0.7375168328133439,0.019279344438064904
542,0.00659858411719461,0.015113011174051538,0.03482074970990504,0.0237237337653165,0.212800533738342
543,0.0037563409069561247,0.16987821565879993,0.009981383630766972,0.9759681619523729,0.017083888780486257
544,0.005949671958573178,0.12729845658802055,0.01439275120645975,1.0683949743776051,0.025716793024282487
545,0.006124325254136939,0.2871229737764795,0.007364784666802869,1.084749689886577,0.017516234327232358
546,0.0016759539081417382,0.014145013583727264,0.03689509149780405,0.022163659967620774,0.13608443005936002
547,0.005678018343175998,0.017735072529308556,0.01869633454851196,0.025390291817757937,0.24106845227537332
548,0.006337836720739488,0.280894448162945,0.02314988409831121,1.5514494408854602,0.13444284922001298
549,0.007122166171711738,0.02196196891761155,0.032976274639625325,0.03920964908443861,0.19087255365479078
550,0.009753716294235394,0.12848653794820183,0.014266379766702121,0.8162929495974361,0.03452936960407105
551,0.00036625945738351124,0.27610847808568023,0.00599136338179425,1.0402341347643562,0.008452544814779335
552,0.010834814266977943,0.1148469384758824,0.015249624708889964,0.8346150387497935,0.02867873492596772
553,0.00566519234009895,0.14416870755578018,0.018677696461713997,0.7471715246454717,0.024514179143492413
554,0.007509685380670402,0.17439291087873285,0.00674536636853283,0.9674428575847283,0.024825704586801854
556,0.001603580021893896,0.22738991688342497,0.005475832111633849,0.8368071882622621,0.009422318232016152
557,0.002216461156217208,0.01812671653424269,0.010670028353240834,0.030004567482223316,0.042860142877335014
558,0.0029342007885660598,0.01649588821107808,0.014167326149539089,0.025239408998433945,0.056691523428624886
559,0.003154719895787163,0.32146653956226645,0.010568576522654655,1.275577938469699,0.01762035123611959
560,0.0041144106769876185,0.168446509162686,0.016174749777274823,1.2137111856184264,0.02633743979430533
561,0.012557723402128754,0.18198699145776523,0.012175920061524037,1.0549624772237287,0.03243225558289385
562,0.0010403788810630183,0.2202406761191727,0.012982595401982192,1.2613071837789085,0.016683920467414765
563,0.0071229589889980315,0.2095378913560038,0.024501416418137505,1.056445626300179,0.0795381160647696
564,0.011530654237224158,0.32995082377691703,0.11542722759889817,1.3875073139208245,0.19430446696482384
565,0.004071048582756415,0.01004210475306245,0.007728986515555663,0.028773361702394508,0.018299882016731443
566,0.0030630546819738363,0.1808981090106108,0.00948553351402013,0.712792751087328,0.015541544063473408
568,0.012135748192086468,0.12258145639372847,0.026627473518220937,0.7107442203808414,0.04426750815286297
569,0.005822595985975032,0.01602361010150185,0.009259733622528714,0.02838050424026968,0.04849804540699629
570,0.000722908572575228,0.24165168563907807,0.00904661174089252,0.7576702874833829,0.013793479992905354
571,0.003832652747342047,0.23468199700831618,0.007361970998544578,1.020101328561807,0.012940684891700865
572,0.008876466814938347,0.2392892977920176,0.011276482356515514,0.9597990121925345,0.021470974263986066
573,0.00634353656995913,0.058199279423228764,0.01773880903061996,0.3264913520626573,0.02461596175673536
574,0.00714850488005876,0.020140260804975718,0.019068537233636083,0.027867141625938088,0.11886929257842953
576,0.008035915640976252,0.2679563550681191,0.015014561603899067,1.2145891404516824,0.039446787051241584
577,0.011905333224503373,0.1258887911411572,0.019522890731423426,0.8938784837722258,0.034611090108713605
578,0.006374392284197737,0.15394675214830256,0.008722694346199525,0.8248872839117802,0.019776964983968335
579,0.003928823051867273,0.02325145434200088,0.09328481567902287,0.04091418801553969,0.27048336210432616
580,0.007139671134537595,0.017854601169398094,0.01599520778120414,0.02404003579866331,0.19759850811663265
581,0.000933440846025186,0.11062393490550497,0.01158574549084618,0.6488143967590744,0.014935327218730553
583,0.002735002054352349,0.01508810542020346,0.0911045829009412,0.028570380207086667,0.23609731735991524
584,0.0074679192904691495,0.09860865227740497,0.01802289872110881,0.49503536713945623,0.03156911101034461
586,0.00409901257061386,0.3546893223557339,0.01719378641581073,1.1682708505717927,0.0491565955031308
587,0.0030786117854111187,0.26152214969832405,0.021669018070629802,1.059039419321964,0.031693324363796425
588,0.007615824408574624,0.13524665253381066,0.011880993661640412,0.8659136194118439,0.025090337799868287
589,0.006025815032726883,0.11107124683091077,0.020253125218524442,0.7594791955389987,0.028030521145350977
590,0.004603629479053489,0.10525358493734287,0.011425485846475878,0.5659170065296715,0.025950313597166205
592,0.005943300202315061,0.09475543641093209,0.019791634548142804,0.6517851565023935,0.04090506124048405
593,0.006936999284197318,0.25634553047372755,0.008951557679761737,1.2487710983174567,0.024807607711558363
595,0.0038878940756348766,0.12350853813094749,0.011757864800569942,0.8195457135840902,0.01652429188085259
596,0.004816377651635954,0.1572044576468924,0.013626573169418897,0.9174675130248655,0.018488866336429727
597,0.010970372312466949,0.09869937464908103,0.012323506702572025,0.6694664691336895,0.027439258465638675
598,0.0055154665963537035,0.020242387911672825,0.012509935596202533,0.030491462234875102,0.08077471544760753
599,0.00659015464527923,0.154833033878418,0.010933688726982242,0.9057045130471177,0.025389383676407
600,0.007498512336203895,0.02244753337241603,0.013504148971927997,0.042605750586595464,0.039840718558442324
601,0.0054537018978737094,0.014501666782244625,0.008776058377981278,0.022266145497865812,0.05425021288016013
602,0.006977892929953324,0.017658745033951734,0.024483119804824087,0.02476999979892202,0.24941307013075661
603,0.006323619918163651,0.021206200878267835,0.029307447714357136,0.03039575417922165,0.23910337520743297
604,0.006282355676797656,0.18631693607629402,0.006830279706483202,1.2504400553699981,0.02000959167440907
605,0.0011131569819535425,0.12779555626587424,0.012644825906292638,0.9094297994814654,0.014997050776600204
606,0.004684026328076597,0.12498874385117789,0.008979694360742297,0.7978641350893978,0.017889478899150206
607,0.00474095215207682,0.2204031643648144,0.008466472274308837,1.137056568575779,0.013695366123733907
608,0.0014534492598538627,0.12479524187976634,0.005411831441677476,0.6656108179769469,0.013474521811555555
609,0.006611976789229155,0.018507554576264403,0.009597551529983648,0.031512906516982776,0.06322994822209861
610,0.008127989721972166,0.19113702984394929,0.031504464916605794,1.4290083225419867,0.04798961596985182
611,0.005354176025593725,0.1786834436222953,0.015515886176512022,1.1632976553147543,0.02466367017531284
612,0.007220943724994973,0.0222748712586867,0.013270465886876083,0.03326443024429764,0.08885092637356143
613,0.005939116859192072,0.16145564059882572,0.012701758731768433,0.8950171507394409,0.019397339435514506
614,0.004839240469721874,0.15116947219065052,0.008658401742521174,0.7817573685686099,0.016367289068042926
615,0.0070105292677782125,0.01806528048919976,0.018607609547164457,0.03117992674511103,0.09123716931335216
616,0.006586145623574142,0.02558201237293426,0.011685217681223055,0.04306103987342558,0.06105171311712168
617,0.007626275926182681,0.08067094186174832,0.010281811365112631,0.573224097640496,0.026133269389645733
618,0.0072723981521469515,0.08064774006536024,0.013092283989718912,0.4566621440523384,0.02774163297574599
619,0.009287658917000757,0.14448607791659743,0.013281525042298589,0.8636531491599798,0.02822524031848575
620,0.006613105036332132,0.012533237361351158,0.01881904717632791,0.022217690779732582,0.11381779512785409
621,0.006463659272944342,0.16690271198702436,0.011881818869511224,0.7199997472939537,0.02205414249540165
622,0.006335890362275411,0.16768259593218068,0.013904624851940824,0.855847018705355,0.021996210268048322
623,0.0061068634003563676,0.13770398866812336,0.012365544809637622,0.9215331869642089,0.028342899617397388
624,0.00549253891927501,0.021605628829281163,0.019803810667532534,0.031809676085678286,0.14801713828606558
625,0.009232037481987908,0.19978672632167865,0.02163481558418694,0.7965247079887496,0.03330133582839054
626,0.005991958109272834,0.019881550161631314,0.011201307791820058,0.03396399684313998,0.04193685469724724
627,0.004505544026559859,0.01626844654550688,0.005302358664079568,0.031945776532853756,0.05776921743230794
628,0.0063388104254277645,0.18093575803085038,0.012056275475516534,1.1099695881356602,0.021350898719224284
629,0.004698942689235855,0.16626309474205028,0.006367765115980696,0.9120733391167944,0.0202784694680349
630,0.006740015946205954,0.017357769616636976,0.010536866120500787,0.02796343629139538,0.07882442293929473
631,0.008480008893742655,0.13266206686122167,0.012396291328524022,0.7792562445018023,0.020660418647655242
632,0.007774201355059141,0.10500161452873238,0.008025887117825098,0.5542934479906171,0.024401800612433966
633,0.006901584895943762,0.017693535019417016,0.011374635740921261,0.030396006824095635,0.048411189742239666
634,0.0061400722845041085,0.10698180723581159,0.011253001171973954,0.7266142985251064,0.02051099447564269
635,0.00826805685715384,0.017742200574773336,0.012619783394883522,0.030956293284582236,0.09198171340080832
636,0.00713019910100187,0.08279807408469021,0.011835014836725432,0.5520510407386002,0.02179723781604693
637,0.004678575119254511,0.014763986466507372,0.014240535870452944,0.02525894852221593,0.0933367509973499
638,0.007536193477155025,0.07266802287705378,0.0125035884879816,0.25102437675340894,0.023034065746847947
