,alpha,beta,lambda
395,0.023648534445950647,0.025905086644575755,0.004753337496847875
396,0.013883230934104197,0.0185413692546755,0.006313146473287521
397,0.023536351705924635,0.03151710929232146,0.012030491263300042
398,0.1702580002857439,0.4172770079532372,0.014481305996998742
399,0.019971711127202346,0.02502484940257404,0.006653523537858643
400,0.021856448276430678,0.026487374929300277,0.005220228897329031
401,0.01677591529938847,0.022975697668550774,0.00967566627403038
402,0.010840188708127264,0.015415846372670263,0.005161353962346979
403,0.01632698581686789,0.022899204057953256,0.00765985348712884
404,0.03802740513196224,0.03963563636053644,0.003983530132012154
405,0.017884493910291586,0.02061997892045952,0.006539886575233808
409,0.024697051081258505,0.03325195206043078,0.011011119311307188
410,0.16121103516672994,0.46737064369538206,0.027432337375125373
411,0.02062212204988656,0.025690132419155708,0.008541653759888997
412,0.12031172788242286,0.6717313804398867,0.015904599961260507
419,0.018867407473933537,0.023946421348039676,0.009632509665385144
420,0.09913643735073364,0.4099990503042735,0.017159920214751715
421,0.18383611426018368,1.0462692699480098,0.013947733129870934
423,0.12143689273039739,0.4893120065712901,0.016210386039900104
424,0.01603403176849728,0.021618946124409455,0.00816269755871038
425,0.16658806354465147,0.7269875756531643,0.015089173637607619
426,0.01443465280870214,0.0200588684452715,0.007723695247746508
427,0.03205554765184843,0.035769948949779036,0.006778443603887913
428,0.02181943426562984,0.02511650339639191,0.005798523477770979
430,0.015790335329169607,0.02030656159526153,0.005487310161196701
431,0.1281070108557112,0.5325878301717708,0.0077432015588382325
432,0.020052104814679467,0.02390535160333116,0.0024095071684362528
433,0.012906242488847915,0.018185220937555695,0.0064723263994287865
435,0.13413346666244338,0.583463385755026,0.023741371855614316
436,0.0181227622399651,0.0224535739721186,0.006074979856505455
437,0.019271603800248897,0.025718376220757636,0.007844846419831918
439,0.14701973691362086,1.1443492670382869,0.008003308245711566
440,0.01601050234431171,0.020098838336763725,0.005751312616471364
441,0.13925803006585152,0.8165187107268939,0.01851607679327714
442,0.13992541288065513,0.7583492532496152,0.011241006034236245
443,0.01404734034867577,0.02011623008393058,0.00890452031632533
444,0.015995288380384123,0.021404085741345426,0.00829445927951145
445,0.15252346884027737,0.8460862311443715,0.01930417143765603
446,0.12716631464288278,0.5462969068264413,0.02213066094566451
447,0.239116572722024,1.2160768030978648,0.010814745925811138
448,0.04609399034799966,0.06043835648631937,0.008866236440146271
449,0.01961066946822231,0.02420388486686467,0.009007748946144672
450,0.013021084905123978,0.01847402346950676,0.00696234774320735
451,0.01367176340089629,0.019557322551609177,0.005945824496987769
452,0.33698991132862277,0.9925205238002405,0.022986781850967208
453,0.19186843815322044,0.6872651704031515,0.02168080907205957
454,0.015539412286549412,0.021131006822054467,0.004389216993926608
455,0.2207118664633543,0.8142071358973818,0.012952161118840531
456,0.1904751307517248,0.7200069634684159,0.01512436329128114
457,0.033735712668053745,0.04116742543510118,0.010166098160559802
458,0.019542477110518295,0.024020406198761064,0.00673587090258814
459,0.0233792240715372,0.027645465184330385,0.007261349206082601
460,0.018242330004369794,0.022764569921723588,0.007185765792503538
461,0.1394653219895824,0.6407938282022555,0.014083661310598657
462,0.018310702871039978,0.02261444954006682,0.007845816847196862
463,0.11609974484169551,0.7353292997108365,0.010341613272628227
464,0.18943708848320553,0.9102471138505783,0.0071938521435893025
465,0.017134477587997115,0.02181255189972829,0.0062134854786772544
466,0.0131621690267363,0.021132185690138534,0.007380198844955349
467,0.14338944006887508,0.8301144569111861,0.015760196878058446
468,0.13432759254199783,1.1303216877323865,0.009690724236922894
469,0.14246112567650893,0.6176774461454635,0.01934251889876616
470,0.10636747379945664,0.49830593049490124,0.019754620536336167
471,0.013261628582540834,0.01709273936534087,0.005841199415102021
472,0.16799709120551243,1.0011954142175992,0.00632501281171868
473,0.22985423615792513,0.8312424445628165,0.009588273627407842
475,0.16540555990544253,0.539526823058787,0.021497966661159128
476,0.18360650741312362,0.4175966897729273,0.010003209753462042
477,0.18474447922309112,0.8441981703247093,0.01463745990155189
478,0.01933852827350551,0.023989724739779388,0.01057162758387471
479,0.14695443042460668,0.723244611006828,0.029857035538579414
480,0.02303812324314742,0.02644636284949967,0.008770670060541151
481,0.039162337718303415,0.04593381145082142,0.008815977304314087
482,0.024438974594285623,0.02853115102818942,0.0029680309797010867
483,0.18137515215169323,0.8982736868574255,0.026707477614306117
484,0.18519540757547387,0.6595717432713297,0.017879105089929813
