,0,1,2,3,4,5,6
410,7.589594110675755e-15,1.8135541947038384e-13,8.939463739299417e-16,1.9242483136697087e-13,0.012471428451837073,2.9561854023860654e-14,0.012471428451837074
411,0.006798312729453337,2.0749825034113647e-06,1.4571476665084191e-28,6.456616242558548,0.021942976205906847,1.5874083688192532e-30,0.021942976205906847
412,0.0032388575656886274,3.2671211318955186e-13,2.475465754392922e-14,3.364038867461977e-13,0.0001766291610776423,9.91582524478075e-17,0.0001766291610776423
419,5.937110954701116e-15,2.147479129079335e-13,7.986510831827664e-16,2.309404571029628e-13,0.020530125893347826,2.5442681708519215e-14,0.02053012589334783
420,7.641203096307676e-15,0.008726456516473123,1.514746712811171e-14,0.008726456516473127,2.3436055837569124e-13,1.4253986017058639e-15,2.4528596871013857e-13
421,0.004232827638857088,2.139462719492831e-33,2.8129214584030514e-22,2.1394627196999903e-33,0.010507317289635297,5.850315197527594e-07,0.013126372589564648
423,7.34330625981591e-15,2.4930073668985715e-13,8.893751180263627e-16,2.6608076083919066e-13,0.008961628022680065,2.4339138263840595e-14,0.008961628022680067
424,0.007909380661887167,0.02154781193300116,4.313339796598953e-16,0.02154781193300116,2.1355568933663193e-10,1.3921355124130567e-21,2.7576538299112564e-10
425,1.0147336035349524e-14,4.011046195357967e-13,9.162070524691257e-16,4.183874626377916e-13,0.0075084916284648305,1.0540170224756941e-14,0.007508491628464832
426,0.00349016435571655,0.0003319870454709076,2.1304628613280878e-17,0.0003319870454709076,4.361759418165078e-12,3.522832896375749e-15,4.817876877994337e-12
427,0.0008373654809502272,2.765510327643918e-18,1.7622732591472777e-18,2.7655103280665627e-18,0.01948320231928989,6.364280957477243e-17,0.02132744137707606
428,7.385371539953447e-15,2.3129774608562594e-13,7.9418754357835515e-16,2.485458111176921e-13,0.014333097144741515,2.3295012567491138e-14,0.014333097144741517
430,0.001845885601326941,1.630109533902387e-10,1.9149548804649788e-41,1.6301095339048518e-10,0.009123684682737047,8.877166908427859e-39,0.00995963960870201
431,0.001472485505828558,2.490304541380719e-15,5.264617977668266e-13,2.490317629432885e-15,0.008365713237512737,3.6763281540810994e-20,0.008365713237512737
432,6.440256939127012e-16,1.8110269780464895e-06,3.7753645782140754e-17,1.811050189765363e-06,0.015318228564612619,2.08732532238536e-15,0.015318228564612619
433,7.512809263638949e-15,0.009797631314063632,1.7344420632718212e-14,0.009797631314063636,2.6215178034739627e-13,1.0983398453467665e-15,2.771127075119493e-13
435,1.7402601170234942e-14,1.9500238530296777e-13,1.5315992006102999e-15,2.10617535705076e-13,0.00044644845902571024,2.5889925269461596e-14,0.00044644845902571816
436,7.591049853544404e-15,1.951899180723657e-13,9.59109642854949e-16,2.0880467953196135e-13,0.009070992468261358,2.690210532693771e-14,0.009070992468261362
437,5.077860041065443e-19,0.01742690462914045,9.412491626869053e-25,0.01742690462936067,2.392026760181159e-06,3.766625263522213e-10,2.4202240048704394e-06
439,1.2804525154175677e-14,1.4988792161480322e-13,1.7151912335326713e-15,1.6664175204557445e-13,0.00045014652790401907,2.659313175032447e-14,0.0004501465279040281
440,0.001664820240383464,2.4281552270395135e-16,4.3337647069368996e-16,3.8615091376238453e-16,0.0002804049462016159,7.755101024989518e-14,0.0002804049462016159
442,1.4634478774073035e-15,3.098233390312925e-05,5.064634528040733e-21,0.00011194637603111892,0.015311631834080859,1.266898874613822e-15,0.015311631834080864
443,6.232044361112914e-15,0.009089943454012315,1.0823998685251622e-14,0.00908994345401232,2.915616763385462e-13,1.3501513410335788e-15,3.05120040103298e-13
444,0.0046171046014551066,0.014906472721871544,8.216111513157984e-24,0.014906472721871544,4.735847946622974e-18,5.396287400201748e-35,0.00010068703154911955
445,0.003661012609951501,0.00029247605506095976,2.8227488902066754e-15,0.00029247605506095976,1.3007822974057996e-10,1.742000090268971e-18,1.5803992854903603e-10
446,0.004327176163478408,0.013848339095530763,1.9333581975530623e-20,0.01384833980757136,9.30130493187063e-08,2.2162134565937643e-26,9.301304931871915e-08
447,0.0013806863287625904,3.879702305017967e-12,5.791383837634953e-18,9.64175447875205e-12,0.00041660121826585814,1.058549762125485e-16,0.00041660121826585814
448,8.497670877873037e-15,2.3955545346115394e-13,7.084833911478101e-16,2.5997025755253587e-13,0.01067634798942817,1.822869005759718e-14,0.010676347989428172
449,0.012179187128183248,1.9503981265494506e-12,2.857095910692682e-17,1.9511422780402743e-12,0.0676851470066363,4.614123621925103e-21,0.06768514700736991
450,0.0044077415011111905,0.0002459478229203682,7.202099102756086e-16,0.0002459478229203682,2.4658918652877755e-12,1.5240140442631523e-17,3.269978098171835e-12
451,0.0027281863874552186,1.0860379260791485e-11,6.18439091314626e-17,1.1112594974949145e-11,0.00022129637203762836,1.0300759049321246e-17,0.00022129637203762836
452,0.0056487077680916955,8.649519257896538e-07,2.58593686096558e-32,8.793841362554259e-07,0.02163413080758617,5.1693952841212175e-17,0.021634130807586194
453,1.4111398832945294e-14,1.9448000480985134e-13,1.8133235962093563e-15,2.1373290734770626e-13,0.0004224428463524035,1.9603809726555193e-14,0.00042244284635240985
454,0.0008925592625826915,8.094044288374013e-15,7.858299869712721e-13,8.097907329555783e-15,0.00045303561643671977,1.363768943221049e-16,0.00045303561643671977
455,0.0026538477225341575,9.089989573809948e-17,1.3497689994975203e-22,2.8655340006441535e-16,0.02014650385914994,1.0224602534003996e-16,0.02014650385914994
456,0.00795293867003162,5.733860864945794e-12,1.4460997758774435e-23,3.654052072073008e-08,1.2348804840289757e-05,1.1212702576572078e-17,1.2348804840289757e-05
457,6.5239782336227296e-15,2.3285397788014054e-13,8.682943348443622e-16,2.479859199829421e-13,0.010935439580995068,2.6256912600344818e-14,0.01093543958099507
458,1.2982258571395355e-14,2.1885072525124562e-13,2.3890185577676063e-15,2.3232518762244977e-13,0.00043930696269365546,1.5184442680894325e-14,0.0004393069626936701
459,8.698572181722869e-15,2.794232631745874e-13,8.050391568046599e-16,2.9682222141538435e-13,0.009338946440780599,2.1852694666842056e-14,0.0093389464407806
460,4.917872705017559e-15,3.965197507988933e-13,1.1433348806949558e-15,4.140738601283106e-13,0.008681004864130391,1.2026204464407652e-14,0.008681004864130395
461,0.003560720174500568,1.266099293861222e-12,3.260373606194774e-14,1.2768389018085155e-12,0.0001154592614072905,1.472331270541745e-15,0.0001154592614072905
462,1.9716127987964147e-14,1.5475228738987772e-13,2.382891748314748e-15,1.681031889808432e-13,0.00044143378180228385,2.2307272988603286e-14,0.00044143378180229003
463,1.2313057837722456e-14,1.3234840098545193e-13,2.3287204541717943e-15,1.4643912735116954e-13,0.00022967387361495938,3.117189240615995e-14,0.00022967387361497459
464,1.3604398176874858e-14,1.510529415309832e-13,1.4201773845591242e-15,1.510591385159489e-13,0.0006272888435164517,2.5730897538931103e-14,0.0006272888435338359
465,0.0056519292618228785,0.00011583060067640969,2.9219528785266713e-15,0.00011583060067640969,1.439397838198314e-13,2.2191094822498337e-12,1.4437692959729496e-13
466,1.6611866054093126e-14,1.310342957709102e-13,2.476214353083636e-15,1.3104348825733086e-13,0.00028135449739069655,2.7828219790798302e-14,0.00028135449740382266
467,0.00888279531668109,2.1632798223470177e-11,2.4631393854770584e-17,2.1632798223470177e-11,0.015232875548306182,1.7376561486536653e-18,0.02625995883049405
468,0.0019175766757000394,3.773075625345613e-14,1.1146568582223675e-14,3.8410361901880756e-14,0.0002598472763256223,4.81459383992558e-16,0.0002598472763256223
469,0.003172182419573324,6.817507276744706e-13,1.4663298668714622e-15,8.15150505349733e-13,0.00024385351278676136,1.1281966303164552e-16,0.00024385351278676136
470,0.004042317222184081,5.843242700308105e-12,1.5019145458959116e-18,2.124129874525587e-11,0.00017558173869550696,1.2110239278612867e-17,0.00017558173869550696
472,1.5653034599206975e-14,1.2998178147556917e-13,2.4005127572301302e-15,1.4455379388771325e-13,0.0002570601831519359,2.9997991087513534e-14,0.0002570601831519453
473,0.0015560519159439118,4.222331472470172e-13,1.192388942789452e-13,4.22409746542028e-13,0.000268854454476115,1.0761442366638382e-16,0.000268854454476115
475,0.007748357488945585,9.998848707091436e-12,1.2915875605910655e-16,1.0429885081265276e-11,0.02434658953005218,8.23260545090915e-18,0.02434658953005218
476,0.003206108981253314,1.061252843639562e-09,1.1785402000391592e-23,1.061252871523135e-09,0.018974742737476204,9.170715631496366e-19,0.018974742737476204
477,0.0023277655767236084,6.3332969272664344e-12,2.312556680242523e-16,6.518158288976769e-12,0.000295459454425991,6.163593938536592e-15,0.000295459454425991
478,0.009785452266411681,0.027981770865722906,7.701446816601779e-24,0.027981770865722906,2.517806843641013e-14,2.0618909733900142e-26,1.9465099459463617e-08
479,7.720472360561539e-15,0.008383349459353014,1.5570632825474568e-14,0.008383349459353017,2.2937773882321573e-13,1.4041925274307834e-15,2.402883458164225e-13
480,0.02031586560521286,9.776699652265758e-20,8.81875770363473e-14,9.776699652265758e-20,0.02939630692082483,5.676094684270109e-18,0.04122569199477752
481,0.006049138476487241,2.043303718427113e-31,2.764910847757161e-13,5.280878611050753e-25,0.021027722645553516,4.247732706542425e-13,0.021027722716920653
482,8.431220443014882e-15,2.1200226290980718e-13,7.462843587611455e-16,2.28614873466985e-13,0.013493377801338226,2.1307991727710527e-14,0.013493377801338228
483,0.004304170733015066,2.8479334768521534e-13,6.754201972346128e-16,2.8479334768521534e-13,0.00027759560119437456,2.050923710590665e-15,0.00027759560120793614
484,1.7792056414070598e-14,2.3513619444932837e-13,1.4521156838424693e-15,2.534049279232356e-13,0.00039240897582712734,2.606213159046691e-14,0.00039240897582713385
485,0.007298543806170706,4.05994474792388e-08,3.820870039858676e-28,0.05650682201265308,0.02788322305140598,5.265571823529723e-31,0.02788322305140598
486,0.010580633761850106,0.018132363358073483,3.445586543670808e-14,0.023803438620217325,5.607499959468393e-22,3.338884339109392e-26,5.607499972983396e-22
487,1.5252197198179943e-14,1.9095375711926303e-13,1.8073958722100854e-15,2.085541768520163e-13,0.00046038827681015986,1.9005506771327538e-14,0.0004603882768101666
488,0.004647406880090525,1.6065098807244975e-11,5.150587331390559e-22,3.5622517492871907e-09,9.461767346697584e-05,1.3649505345315358e-18,9.461767346697584e-05
489,1.1319599292559248e-14,0.000329857867174111,3.333918974435628e-14,0.0003298578671741235,1.146133314348229e-13,2.6126836692454792e-15,1.2886318804660964e-13
490,1.3347075140696098e-14,1.780008077850858e-13,1.867776688945343e-15,1.9445431752427506e-13,0.000460412011421169,2.0777264686234523e-14,0.00046041201142117737
491,7.234582224551505e-15,0.011662578688293866,2.2709534449062406e-14,0.011662578688293868,2.698082776669814e-13,7.982959529119348e-16,2.8719567113903413e-13
492,7.384588378143062e-15,0.012395121818446793,2.3188170677819748e-14,0.012395121818446795,2.3004985349255085e-13,8.221248020879617e-16,2.471436877387925e-13
494,1.8376887700066023e-09,0.00014699844973328497,4.180330352095087e-24,0.0003032465965369086,0.04076365346743579,7.856459674571318e-20,0.04076365346743579
495,0.006137936722756834,2.382339255667554e-13,3.841202121361323e-17,2.3825140484960935e-13,0.0002508590411587039,2.3511841989954924e-11,0.0002508590411587039
496,5.103148896690361e-05,3.902130695521564e-13,1.0215266599050005e-16,1.088581382012718e-12,0.0005285017611010905,1.589102301089384e-16,0.0005285017611010905
497,0.005003013788385765,5.750683796920197e-07,1.0857379734391054e-21,5.770791176400578e-07,0.026332782015727637,3.218546989781972e-19,0.026332782015727637
498,0.004510193413170497,6.982054602994208e-14,1.6231724013923312e-13,7.026679449928707e-14,0.0004861183587344499,3.593959468996202e-13,0.0004861183587344499
499,0.006000983562779949,3.22963877328529e-12,4.707524378722816e-10,3.229640571019124e-12,0.00018120011983740388,4.446717343929688e-15,0.00018120011983740388
501,1.654364084205552e-14,0.0003872370862070301,2.772500928521074e-14,0.0003872370862070366,2.0697098292154864e-13,1.4932341236078037e-15,2.243280502919999e-13
502,1.8817087343422693e-12,4.2015818492543185e-06,1.9410602421535304e-19,4.716181352159066e-05,0.0326425669380357,5.907238772899213e-20,0.0326425669380357
503,7.464091658312777e-15,0.016164550195069256,2.3244544738349305e-14,0.01616455019506926,2.260551440018479e-13,8.304430134446113e-16,2.46369121540473e-13
504,0.004275128512002393,9.817953119842885e-19,6.564863579049158e-23,1.9387579674119007e-14,0.024882724444835146,1.3320225071254094e-15,0.024882724444835146
505,1.4953998421134125e-14,0.0003100621576072837,2.7828674616900533e-14,0.0003100621576072943,1.3508387128755412e-13,2.241503748942889e-15,1.4919157072319302e-13
506,7.606628056558058e-15,0.010134321930580252,2.545926878743931e-14,0.010134321930580253,2.1593523890973148e-13,8.63807196308541e-16,2.307654519998871e-13
507,0.002048845029350434,0.00024163867843581314,1.2686414738061142e-16,0.00024163867843581314,1.0382366477546601e-12,2.092613630121339e-15,1.1522606837828234e-12
508,7.090444310309302e-15,2.2159996314558444e-13,8.450301313867034e-16,2.354106488201131e-13,0.012146451289845728,2.6066434020546748e-14,0.01214645128984573
509,8.583722640988582e-15,0.00333944433701636,1.7813346160609334e-14,0.003339444337016363,2.6628866074480125e-13,1.1160928377435817e-15,2.8548084688859324e-13
510,0.005945750333590177,1.1519881126180417e-10,4.066709271819394e-21,1.1535653521908368e-10,0.03371748505202411,3.8506518809271523e-20,0.03371748505202562
511,4.4671735234487874e-30,4.567788835413353e-06,2.9803245973733606e-13,4.567789305008759e-06,0.13757188405582235,3.812493194421844e-09,0.13757188405582235
512,7.997930461773586e-15,0.007969862544244102,1.7799548094221912e-14,0.007969862544244106,2.4383455229397816e-13,7.980519081477175e-16,2.563052836969506e-13
513,0.006915224341155404,0.02336281765601292,2.355146145450093e-14,0.02336281765601292,4.724815919844962e-16,3.2631780000738215e-15,4.724816091274322e-16
514,7.622435575611245e-15,2.280997199092772e-13,8.613939663864704e-16,2.478683740789005e-13,0.011921635735212962,2.313354503942322e-14,0.011921635735212963
515,1.554529401463467e-14,1.3581613294577318e-13,2.2381705347266228e-15,1.358258708927955e-13,0.0003460375390503753,2.7647756182917287e-14,0.0003460375390644824
516,6.767192126102318e-15,2.861084496871508e-13,1.2297981347791822e-15,3.0080607219467185e-13,0.009088788673119075,1.3373099376654523e-14,0.009088788673119078
517,0.0025310998258557854,1.959587633619858e-11,1.0814277042356343e-14,1.9610334413384057e-11,0.00026943220287517364,3.893503413695841e-16,0.00026943220287517364
518,1.2122359995067178e-14,1.51491641507936e-13,1.5578816578762266e-15,1.6799426793217196e-13,0.0006264758301496283,2.5119256875824445e-14,0.0006264758301496367
519,1.8020567157271334e-14,1.3593976269511293e-13,2.103705967187546e-15,1.5068553711896083e-13,0.0002962300778713702,2.8022845532664527e-14,0.0002962300778713783
520,0.002736901691729067,0.0004719559722303447,1.8540625721898023e-20,0.0004719559722303447,2.9720064107628496e-12,9.358316038534954e-22,4.496498182522981e-09
521,0.007439126911460325,6.16100396541794e-08,1.2941619731134832e-22,6.161003965417942e-08,0.0272691190269577,5.274318708272857e-23,0.027269122877535818
522,9.143671657073131e-15,2.955294711814377e-13,7.257687223358758e-16,3.1435128484680547e-13,0.01016460734667438,1.9013456617438154e-14,0.010164607346674381
523,1.55448155589019e-14,1.3581117495768328e-13,2.2382617563553962e-15,1.499178823720934e-13,0.0003460072071064703,2.764887090890984e-14,0.00034600720710648003
524,6.110778516338527e-15,2.7424073286956377e-13,7.28648236882276e-16,2.9395967991662076e-13,0.008708458024777538,1.6446229981584925e-14,0.008708458024777542
526,0.0017591176060951404,8.999358055123745e-14,1.389569018937205e-19,9.473607614107005e-14,0.0006389802939087468,2.093490956470758e-16,0.0006389802939087468
528,8.85463203151419e-15,3.015107910490993e-13,1.2232451239685831e-15,3.202093203523849e-13,0.0035909354533161194,1.514497616065973e-14,0.0035909354533161233
529,7.618797356409789e-15,2.5541973530872054e-13,8.363407250558555e-16,2.725032431373519e-13,0.009369569770176427,2.2747128846241433e-14,0.009369569770176429
530,0.0047380961231235025,5.332874973001516e-16,2.2227729396721974e-15,5.339253269452559e-16,0.027868562757631953,1.1124126218284997e-14,0.027868562757631953
531,0.008931361234386686,1.0772884314408845e-14,8.844687933305458e-31,5.788763977316412e-11,0.028936892996451927,5.0329343724905216e-12,0.028936892996509152
532,0.0019039882615398671,7.270644077973355e-20,6.350734922069871e-16,6.642549202461222e-14,0.01854308566831292,4.426013391291596e-17,0.018543088868884065
533,0.006085245543692342,2.39252024063658e-07,2.891365891344726e-24,2.4122323634482814e-07,0.014538741920942838,7.38500607493663e-13,0.014538741920942838
534,0.011592375406043463,1.5597736761174037e-11,0.0017511084734439086,1.2887963201388027e-05,0.018581351362967707,1.8911623455618723e-28,0.02816218397442697
535,0.008178731627097681,2.522008484691028e-11,1.6483458393747813e-26,6.151518839808643e-10,0.017711696571603996,7.799582133819361e-17,0.017711696571603996
536,6.793977836856955e-15,0.006504556899814824,1.4142016524976212e-14,0.0065045568998148276,3.4125172536911857e-13,9.117567626125707e-16,3.5739808672065796e-13
537,0.0023682586589063737,0.0005238965452893175,2.2309729929124846e-18,0.0005238965452893175,4.617297466846946e-12,1.6502462098042362e-16,4.658335245615801e-12
538,6.14573061557881e-15,3.5734821373313007e-13,9.7833684200488e-16,3.735499319327273e-13,0.007170887494734111,1.3597336633337511e-14,0.007170887494734115
539,1.3536977858328468e-14,0.0008780755774741994,2.3975742969768022e-14,0.0008780755774742042,1.657350001099745e-13,1.2200825284996398e-15,1.845333627698594e-13
540,0.007325624488361661,5.5605162633249795e-12,2.5435339264256356e-25,5.6232295293889e-12,0.02649712400967775,8.333717834821261e-23,0.02649712400967775
541,0.0008898698506341236,5.2252421297010917e-23,7.103821310567635e-16,1.0122863461286775e-15,0.019703043911069865,1.1062889520213631e-16,0.019703047659678372
542,1.3533180447428943e-14,1.5043106721766277e-13,2.450870135678476e-15,1.6380900178061496e-13,0.0003240895230713291,2.6458317923158134e-14,0.00032408952307133923
543,1.1080083194280214e-14,1.9093880056908194e-13,1.1244314661423987e-15,2.0727196833246255e-13,0.0025552526246441364,2.0784582628706663e-14,0.0025552526246441403
545,1.0877039621427102e-18,2.3219747768503644e-05,1.359281371889991e-22,0.00010467468040399327,0.013084308338198862,2.288829684820183e-27,0.01308430835381596
546,8.180402668349843e-15,2.2100347187621376e-13,9.332648717756638e-16,2.385523360366905e-13,0.007111175816190566,2.3466806582931913e-14,0.007111175816190568
547,0.0005726678817169891,1.0409643138626059e-13,8.738591204351035e-21,0.012106020767936343,0.0003991875847626414,3.487754790962944e-20,0.0003991875847626414
548,1.2732515270038398e-14,2.0649603692913596e-13,1.1418092571008132e-15,2.284248653857489e-13,0.000960457866821105,2.1476966439248778e-14,0.000960457866821109
549,0.002565790058702359,7.289051445912904e-13,1.0485434022966368e-11,7.406178395185101e-13,0.00024306858059505373,1.0417685360805831e-18,0.00024306858059505373
550,0.003962042361827518,0.0002126855447162799,7.005583753460932e-17,0.0002126855447162799,5.140038564353489e-12,8.333856195559739e-17,5.170957335555745e-12
551,9.18352168971831e-15,3.4647862500882895e-13,9.87122627657717e-16,3.6553302201275343e-13,0.0077850253446454225,1.2378922682361652e-14,0.007785025344645424
552,0.007186965425366777,0.02061503111502053,6.476327024636515e-13,0.02061503111502053,6.144998486300333e-13,5.691771342535554e-16,2.077714350596847e-12
553,0.005070501009280888,2.90659833950322e-14,4.701502021446252e-21,2.9940866368671934e-14,0.02295405880376256,2.738802868589086e-19,0.022954058803762577
554,0.001617853840508426,8.805886735979628e-12,1.7586294357798553e-14,8.81994300201868e-12,0.00022595037867304335,1.1210782827240722e-16,0.00022595037867304335
556,7.567105980679381e-15,2.999031423787814e-13,1.3429714050638026e-15,3.15947279023004e-13,0.006347984748217178,1.4037977139070841e-14,0.006347984748217182
557,9.013663111407024e-15,0.004030032563314132,1.6686845780966256e-14,0.004030032563314134,3.108473643326851e-13,9.28319203297689e-16,3.333966500581445e-13
558,1.0505285187540416e-14,0.008250158823959202,1.7850622205114305e-14,0.008250158823959203,2.872027678581345e-13,7.4327593620312e-16,3.062568785126618e-13
559,0.0028360266088241983,1.4892101241734188e-10,5.0927774790843755e-33,1.4892101241917169e-10,0.01611386769736377,4.984668519101464e-16,0.016113867697433726
560,0.0040626779455025415,2.118526422513862e-14,8.507302674768197e-21,2.118558200276942e-14,0.01961668165260419,4.9736968197777817e-17,0.019616681880567935
561,0.003734402697968796,0.00026223069676216035,7.049833954562807e-18,0.00026223069676216035,7.516623629254376e-12,9.789253994331526e-20,1.6003781484367355e-10
562,7.398725423939681e-15,2.306007373753033e-13,8.267957625624201e-16,2.477361690773937e-13,0.012279200176853862,2.3111113558009363e-14,0.012279200176853864
563,0.0011031001947560378,6.562748659065551e-19,2.5062554112620404e-21,3.2032141957248875e-13,0.0006204711275903676,7.04803389372752e-18,0.0006204711275903676
564,0.00768541404719547,2.563763665491061e-07,1.2981310170946452e-12,1.0172087693301348e-06,0.11954449544501612,5.3748474778942955e-18,0.11954449544501612
565,0.006134499253191132,0.01037201037096102,5.4203925069079335e-15,0.015821185409697697,2.7266724870354037e-31,3.8484279202396487e-13,2.726672492912471e-31
566,7.694886117098068e-15,2.5337473047064846e-13,6.696070078540367e-16,2.766851099653004e-13,0.012165264894118323,1.810372566368526e-14,0.012165264894118325
568,5.458931430103303e-15,2.835985079966604e-13,7.243630443383744e-16,3.012232746258288e-13,0.012086850749944228,2.438271978722079e-14,0.012086850749944231
569,0.005309502835255068,0.0002396536488569088,3.371696623554049e-14,0.0002396536488569088,9.922160511930421e-15,1.4961614345966235e-12,9.922967568445845e-15
570,7.333027910267603e-15,2.290288399237454e-13,8.268955083492556e-16,2.4623380826891364e-13,0.012651350603226664,2.3224692964979765e-14,0.012651350603226665
571,7.391993597067875e-15,2.7402005464446773e-13,1.2391765566004848e-15,2.887144132047104e-13,0.008334262803501653,1.5221269135501207e-14,0.008334262803501656
572,8.154133429622278e-15,2.305225089955865e-13,8.604406349195725e-16,2.448636517819488e-13,0.00986072665545792,2.514560207274037e-14,0.009860726655457923
573,6.9656398151736434e-15,0.01509893847004558,2.3759028880657332e-14,0.015098938470045582,2.215937252707985e-13,8.139681385566107e-16,2.386083799565502e-13
574,0.010971195907352032,0.0001616960035305964,3.872015582090351e-15,0.0001616960035305964,5.086323551313966e-12,1.551550668719315e-15,5.141692506607343e-12
576,1.2051022683470226e-14,1.528686630920011e-13,1.5272176731996772e-15,1.695802638342472e-13,0.0006419790643977794,2.5171184594544784e-14,0.0006419790643977875
577,0.008494074728192186,0.02698888816959425,1.3012644663485777e-21,0.02698888816959425,1.0275677152147287e-18,7.939713497274277e-35,4.2260537464924276e-07
578,0.0013354817280372224,0.000569139134551204,1.4017126126215242e-15,0.000569139134551204,1.2605839895159925e-17,1.8983541470140257e-18,1.1039375346735605e-15
579,0.004646011252048581,1.5467058684005782e-13,1.796720766378882e-20,1.5729252915055507e-13,0.05365277109107422,3.004306815117734e-18,0.05365277109107422
580,0.0056614054365145714,3.862185305879062e-12,8.99863100136034e-12,3.862382674082782e-12,0.00021866447730410827,3.395259540983958e-14,0.00021866447730410827
581,0.0011160518715149013,6.722963964896206e-20,3.25153074949115e-25,6.723017060484249e-20,0.013979964203143331,1.9123622466097334e-23,0.014944852716628695
583,2.443119974542493e-16,1.057029113880511e-06,5.628396736685983e-18,1.0570571097047799e-06,0.03618248730265463,3.9377112430119647e-16,0.03618248730265463
584,0.005854983185421771,2.2650831135676055e-12,4.933123469616718e-15,2.2660566928387003e-12,0.025308272036065504,1.470068484880467e-15,0.025308272036065504
586,1.0866757532748982e-14,5.29088327778859e-13,6.062885939914553e-16,5.596653167495634e-13,0.005521989387741611,1.526148818557171e-14,0.005521989387741613
587,7.732407543084673e-15,2.0819592876990246e-13,7.622481672224206e-16,2.2206541606279906e-13,0.02023135592201195,2.4241012311325203e-14,0.020231355922011952
588,0.0059491863489928715,6.08552275650347e-14,3.5872978305766853e-13,6.08552275650347e-14,0.018034946813915584,8.785324987625339e-22,0.018034946813917683
589,6.9233711189993435e-15,2.231393875757904e-13,8.102055883310677e-16,2.400557976650156e-13,0.015803549910035897,2.38770252538354e-14,0.0158035499100359
590,0.0029241205148084954,5.233609162334121e-12,1.1320440241128374e-13,5.234644362584722e-12,0.00023712407218184342,5.8168159187787404e-15,0.00023712407218184342
592,1.2164770463467676e-14,2.1872369442198361e-13,1.993442444472276e-15,2.383358712119705e-13,0.0005564018756412643,1.579318907482715e-14,0.0005564018756412718
593,0.0012434224148571212,3.430743803565021e-12,3.830898461054378e-11,3.4308123301677266e-12,0.0006702556783948952,1.627039953411767e-15,0.0006702556783948952
594,8.423173963096487e-15,4.1421639076129877e-13,9.002882323947606e-16,4.418261342461786e-13,0.004914280114539372,1.3499246894296582e-14,0.0049142801145393745
595,7.012888380055696e-15,2.0433580399291834e-13,9.498739409278245e-16,2.17346932946358e-13,0.01028351706018372,2.8047339010910016e-14,0.010283517060183722
596,7.409465535285666e-15,2.3279812853424065e-13,8.44787729345183e-16,2.3280027559546284e-13,0.011891540393504261,2.3678900914218627e-14,0.011891540393521043
597,0.003147538806729417,3.4014854776319398e-12,1.2226474739179793e-10,3.4014863256943634e-12,0.0004508260907981364,2.2661393134697046e-16,0.0004508260907981364
598,1.2724478114484214e-14,1.6751033548520205e-13,1.8775871724045986e-15,1.820531499198572e-13,0.0003512655492442301,3.060546571454735e-14,0.00035126554924424017
599,0.0019198190963870165,2.1701243146300423e-12,1.1960511501270337e-13,2.1740190468846196e-12,0.0003200484863374849,1.9999340866833465e-15,0.0003200484863374849
600,6.14485454519107e-15,1.660367023361672e-13,9.575199146350967e-16,1.660387892572805e-13,0.01341774167837095,2.774461575969227e-14,0.01341774167838654
602,1.8367758775595838e-14,1.358479868687044e-13,1.931943437298204e-15,1.5239931506621427e-13,0.00029184757830638295,2.5857576355558433e-14,0.0002918475783063904
603,2.052393215415378e-14,1.5632982629120723e-13,2.1289681509575437e-15,1.7128736336919907e-13,0.00026959450777125653,2.8052905428597226e-14,0.0002695945077712627
604,1.1365959892679651e-14,1.3858638134983612e-13,1.686703191966038e-15,1.537668282217939e-13,0.0005892836737152978,2.7433607849553522e-14,0.0005892836737153062
605,7.020203836238181e-05,0.00014781270591283986,5.622295246054556e-26,0.0008447628198892104,0.018024645682087254,1.2281075949104646e-27,0.018024645682087254
606,0.0033266061870766317,9.690210746258225e-16,4.7307436978087806e-20,1.3481671420089233e-15,0.014201918518801572,3.574811613105095e-19,0.014201918518801572
608,1.200155337309719e-14,1.651990716992534e-13,1.4596774930943421e-15,1.8310183608846914e-13,0.0006816590421499381,2.4461471464623814e-14,0.000681659042149946
609,1.7070430059306514e-14,1.4019039374403708e-13,2.311768560355056e-15,1.5429076318093126e-13,0.0002888415247337355,2.7668896171400574e-14,0.000288841524733744
610,1.6473311760539766e-17,2.5230652422571515e-06,2.6052593992780227e-17,2.523065814212707e-06,0.03103637440090525,2.416550033712927e-15,0.03103637440090525
611,0.00394659965624063,7.733757437934748e-11,1.5516619761012412e-29,0.30991899109043225,0.021489930882173557,5.973386955399928e-24,0.021489930882173557
612,1.7846283287023466e-14,1.4438936688351344e-13,1.741584249390747e-15,1.6258261398338787e-13,0.00032053012506704236,2.4690061211935865e-14,0.0003205301250670492
613,0.003970664679927794,1.1800458835535014e-11,1.0897801307903834e-21,1.1800460450779267e-11,0.017758273000882993,2.7937414253253245e-18,0.017758273000882993
614,6.806723165192382e-15,3.4228539109814505e-13,1.018522164639607e-15,3.5727695692112527e-13,0.007132723324010929,1.368604712702267e-14,0.007132723324010932
615,1.2222107673973136e-14,1.0926006636745361e-13,2.6429474149407863e-15,1.1911505845269165e-13,0.00040420602002131967,2.6955889618569175e-14,0.00040420602002133154
616,0.004607139532430879,2.2883300566051825e-17,1.7564438952586003e-12,2.2910341475315548e-17,0.00021873230141065202,3.254688612327582e-13,0.00021873230141065202
